window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts
0,hotel/consul,33.08,32.16,1263.0339,0.0,0,124173.5087,114287.9019,19.4973,440.039,0.1541
0,hotel/frontend,0.57,65.59,2180.3839,0.0,0,0.0,0.0,0.336,0.0,0.0767
0,hotel/geo,1.2,19.39,2180.3039,0.0,0,10929.3944,10059.2918,0.7073,0.0,0.0768
0,hotel/jaeger,0.24,14.88,1142.2539,0.0,0,0.0,0.0,0.1415,0.0,0.0744
0,hotel/memcached-profile,0.47,7.59,1140.4939,0.0,0,0.0,0.0,0.277,0.0,0.0747
0,hotel/memcached-rate,0.37,7.42,1140.4939,0.0,0,0.0,0.0,0.2181,0.0,0.0744
0,hotel/memcached-reserve,0.32,7.09,1140.4939,0.0,0,0.0,0.0,0.1886,0.0,0.0743
0,hotel/mongodb-geo,10.39,170.12,1461.6739,0.0,0,6855.2279,6309.4748,6.1239,440.039,0.1037
0,hotel/mongodb-profile,11.31,171.85,1461.6739,0.0,0,5278.7027,4858.4586,6.6661,440.039,0.106
0,hotel/mongodb-rate,12.05,171.82,1461.6739,0.0156,2,6660.3765,6130.1357,7.1023,440.039,0.1078
0,hotel/mongodb-recommendation,10.73,170.16,1461.6739,0.0,0,8608.8909,7923.5264,6.3243,440.039,0.1045
0,hotel/mongodb-reservation,11.32,287.61,1461.6739,0.0312,2,5880.9707,5412.7794,6.672,440.039,0.1096
0,hotel/mongodb-user,12.86,170.38,1461.6739,0.0312,2,5951.8258,5477.9936,7.5797,440.039,0.1097
0,hotel/profile,1.5,31.03,2180.3039,0.0,0,11212.8147,10320.1486,0.8841,0.0,0.0779
0,hotel/rate,1.58,24.65,2180.3839,0.0,0,12931.0501,11901.5932,0.9313,0.0,0.0779
0,hotel/recommendation,1.45,18.54,2180.3039,0.0,0,13072.7603,12032.0216,0.8546,0.0,0.0774
0,hotel/reservation,1.3,73.09,2180.3039,0.0,0,11248.2422,10352.7557,0.7662,0.0,0.0787
0,hotel/search,0.53,24.23,2180.3039,0.0,0,0.0,0.0,0.3124,0.0,0.0753
0,hotel/user,1.39,14.54,2180.3039,0.0,0,11673.3726,10744.041,0.8193,0.0,0.0771
0,hotel2/consul,28.33,29.8,1263.0339,0.0,0,177066.8178,162970.3092,16.6977,440.039,0.1426
0,hotel2/frontend,0.61,59.46,2180.3839,0.0,0,3719.8911,3423.746,0.3595,0.0,0.0766
0,hotel2/geo,1.42,19.23,2180.3039,0.0,0,18741.1658,17249.1584,0.8369,0.0,0.0773
0,hotel2/jaeger,0.32,14.89,1142.2539,0.0,0,0.0,0.0,0.1886,0.0,0.0745
0,hotel2/memcached-profile,0.44,7.68,1140.4939,0.0,0,0.0,0.0,0.2593,0.0,0.0746
0,hotel2/memcached-rate,0.42,7.41,1140.4939,0.0,0,0.0,0.0,0.2475,0.0,0.0746
0,hotel2/memcached-reserve,0.44,7.02,1140.4939,0.0,0,0.0,0.0,0.2593,0.0,0.0746
0,hotel2/mongodb-geo,11.32,165.2,1461.6739,0.0156,2,8325.4706,7662.6696,6.672,440.039,0.1058
0,hotel2/mongodb-profile,12.43,164.38,1461.6739,0.0156,2,6483.2388,5967.1002,7.3262,440.039,0.1084
0,hotel2/mongodb-rate,11.89,164.77,1461.6739,0.0156,2,5579.8367,5135.619,7.008,440.039,0.1071
0,hotel2/mongodb-recommendation,11.24,163.16,1461.6739,0.0,0,7882.6264,7255.0808,6.6249,440.039,0.1055
0,hotel2/mongodb-reservation,11.96,280.15,1461.6739,0.0898,16,7280.3584,6700.76,7.0492,440.039,0.1109
0,hotel2/mongodb-user,10.96,163.16,1461.6739,0.0352,4,6837.5142,6293.1712,6.4598,440.039,0.1049
0,hotel2/profile,1.64,31.23,2180.3039,0.0,0,13586.4595,12504.8246,0.9666,0.0,0.0782
0,hotel2/rate,1.69,21.84,2180.3839,0.0,0,13409.3218,12341.7891,0.9961,0.0,0.0781
0,hotel2/recommendation,1.33,16.61,2180.3039,0.0,0,15393.2638,14167.787,0.7839,0.0,0.077
0,hotel2/reservation,1.11,85.75,2180.3039,0.0,0,7227.2171,6651.8494,0.6542,0.0,0.0787
0,hotel2/search,0.95,22.02,2180.3039,0.0,0,1186.8224,1092.338,0.5599,0.0,0.0763
0,hotel2/user,1.57,13.79,2180.3039,0.0,0,13799.0247,12700.4673,0.9254,0.0,0.0775
0,sa1/customer-feedback,121.74,3297.94,7904.0239,0.0,0,7935.7677,7303.9914,71.7535,440.039,0.4701
0,sa2/customer-feedback,119.62,3189.21,7810.8339,0.0,0,10025.9923,9227.8106,70.504,440.039,0.4616
0,sa3/customer-feedback,115.74,3103.38,7746.6639,4.0195,40,10397.9814,9570.1852,68.2171,440.039,0.4495
0,sa4/customer-feedback,114.89,3024.9,7689.2939,0.0,0,9034.0213,8314.8117,67.7161,440.039,0.445
0,sa5/customer-feedback,54.8,2936.5,7638.1739,0.0,0,12399.6371,11412.4866,32.2991,440.039,0.2973
