window_index,pod_name,cpu_usage_mcores,ram_usage_mi,disk_space_mb,disk_usage_mb,disk_ios,cpu_psi_some_us,sched_total_ms,dstate_total_ms,softirq_total_ms,pod_cpu_watts
0,hotel/consul,29.53,32.84,890.7651,0.0,0,65064.682,48426.3021,8.5706,446.6389,0.1456
0,hotel/frontend,0.52,84.81,1808.1151,0.0,0,0.0,0.0,0.1509,0.0,0.0772
0,hotel/geo,1.57,21.59,1808.0351,0.0,0,4998.2499,3720.0944,0.4557,0.0,0.0778
0,hotel/jaeger,0.38,14.88,769.9851,0.0,0,0.0,0.0,0.1103,0.0,0.0747
0,hotel/memcached-profile,0.41,7.58,768.2251,0.0,0,0.0,0.0,0.119,0.0,0.0745
0,hotel/memcached-rate,0.39,7.41,768.2251,0.0,0,0.0,0.0,0.1132,0.0,0.0745
0,hotel/memcached-reserve,0.37,7.09,768.2251,0.0,0,0.0,0.0,0.1074,0.0,0.0744
0,hotel/mongodb-geo,12.8,169.98,1089.4051,0.0273,2,3023.7226,2250.4944,3.715,446.6389,0.1095
0,hotel/mongodb-profile,11.75,171.59,1089.4051,0.0273,2,3388.0266,2521.6384,3.4102,446.6389,0.107
0,hotel/mongodb-rate,11.46,171.94,1089.4051,0.0,0,2666.7048,1984.7734,3.3261,446.6389,0.1063
0,hotel/mongodb-recommendation,12.33,169.71,1089.4051,0.0273,2,2797.8542,2082.3852,3.5786,446.6389,0.1084
0,hotel/mongodb-reservation,11.27,285.99,1089.4051,0.0,0,2761.4238,2055.2708,3.2709,446.6389,0.1094
0,hotel/mongodb-user,11.15,170.45,1089.4051,0.0,0,2222.254,1653.9778,3.2361,446.6389,0.1055
0,hotel/profile,1.21,32.5,1808.0351,0.0,0,3737.7583,2781.9365,0.3512,0.0,0.0772
0,hotel/rate,1.47,26.1,1808.1151,0.0,0,4393.5054,3269.9955,0.4266,0.0,0.0777
0,hotel/recommendation,1.41,20.25,1808.0351,0.0,0,4612.0878,3432.6819,0.4092,0.0,0.0773
0,hotel/reservation,1.33,77.24,1808.0351,0.0,0,3322.4518,2472.8324,0.386,0.0,0.0789
0,hotel/search,11.96,25.16,1808.0351,0.0,0,1027.3371,764.6258,3.4712,446.6389,0.103
0,hotel/user,1.38,16.09,1808.0351,0.0,0,4801.5258,3573.6767,0.4005,0.0,0.0771
0,hotel2/consul,29.8,29.8,890.7651,0.0,0,75855.3644,56457.5847,8.6489,446.6389,0.1461
0,hotel2/frontend,0.49,68.03,1808.1151,0.0,0,0.0,0.0,0.1422,0.0,0.0766
0,hotel2/geo,1.17,19.93,1808.0351,0.0,0,4684.9485,3486.9107,0.3396,0.0,0.0768
0,hotel2/jaeger,0.3,14.89,769.9851,0.0,0,0.0,0.0,0.0871,0.0,0.0745
0,hotel2/memcached-profile,0.44,7.68,768.2251,0.0,0,0.0,0.0,0.1277,0.0,0.0746
0,hotel2/memcached-rate,0.38,7.41,768.2251,0.0,0,0.0,0.0,0.1103,0.0,0.0745
0,hotel2/memcached-reserve,0.33,7.02,768.2251,0.0,0,0.0,0.0,0.0958,0.0,0.0743
0,hotel2/mongodb-geo,10.61,164.49,1089.4051,0.0,0,2433.5503,1811.2413,3.0794,446.6389,0.1041
0,hotel2/mongodb-profile,10.97,164.17,1089.4051,0.0,0,3307.8797,2461.9867,3.1838,446.6389,0.1049
0,hotel2/mongodb-rate,10.92,164.26,1089.4051,0.0,0,2389.8338,1778.704,3.1693,446.6389,0.1048
0,hotel2/mongodb-recommendation,12.67,162.88,1089.4051,0.0312,2,2528.2693,1881.7387,3.6772,446.6389,0.109
0,hotel2/mongodb-reservation,12.62,278.05,1089.4051,0.0469,2,2185.8236,1626.8635,3.6627,446.6389,0.1124
0,hotel2/mongodb-user,10.87,163.72,1089.4051,0.0,0,2244.1122,1670.2465,3.1548,446.6389,0.1047
0,hotel2/profile,1.15,32.0,1808.0351,0.0,0,4495.5105,3345.9158,0.3338,0.0,0.0771
0,hotel2/rate,1.29,23.91,1808.1151,0.0,0,6076.5896,4522.6804,0.3744,0.0,0.0772
0,hotel2/recommendation,1.53,19.34,1808.0351,0.0,0,2389.8338,1778.704,0.4441,0.0,0.0776
0,hotel2/reservation,2.02,88.01,1808.0351,0.0,0,3511.8899,2613.8273,0.5863,0.0,0.0809
0,hotel2/search,0.98,23.67,1808.0351,0.0,0,211.2963,157.2635,0.2844,0.0,0.0764
0,hotel2/user,1.22,15.02,1808.0351,0.0,0,4437.2219,3302.5328,0.3541,0.0,0.0767
0,sa1/customer-feedback,123.12,3229.61,7468.5351,0.0,0,3286.0215,2445.7181,35.7334,446.6389,0.4713
0,sa2/customer-feedback,112.8,3114.91,7375.3951,0.0,0,3045.5809,2266.7631,32.7382,446.6389,0.4428
0,sa3/customer-feedback,117.05,3024.23,7311.2051,0.0,0,2899.8593,2158.3055,33.9717,446.6389,0.4502
0,sa4/customer-feedback,49.63,2920.23,7265.5351,0.1719,6,6907.2025,5140.8885,14.4042,446.6389,0.2843
0,sn/compose-post-service,0.02,36.52,940.3951,0.0,0,0.0,0.0,0.0058,0.0,0.0745
0,sn/home-timeline-redis,4.77,2665.02,1737.5951,0.0,0,10040.2163,7472.7261,1.3844,0.0,0.1681
0,sn/home-timeline-service,0.03,78.37,940.3951,0.0,0,0.0,0.0,0.0087,0.0,0.0758
0,sn/jaeger,0.56,1803.7,763.9751,0.0,0,0.0,0.0,0.1625,0.0,0.131
0,sn/media-frontend,0.0,2027.34,1337.4051,0.0,0,0.0,0.0,0.0,0.0,0.1367
0,sn/media-memcached,0.32,4.63,764.3051,0.0,0,0.0,0.0,0.0929,0.0,0.0742
0,sn/media-mongodb,14.92,79.25,1397.5351,0.0312,2,2637.5605,1963.0819,4.3303,446.6389,0.1118
0,sn/media-service,0.0,4.43,940.3951,0.0,0,0.0,0.0,0.0,0.0,0.0735
0,sn/nginx-thrift,6.13,34765.81,1309.2951,0.0,0,8524.712,6344.7675,1.7791,0.0,1.1743
0,sn/post-storage-memcached,0.7,69.95,764.3051,0.0,0,5530.1337,4115.9645,0.2032,0.0,0.0772
0,sn/post-storage-mongodb,14.86,8190.63,3830.9051,0.0312,2,2863.4289,2131.1911,4.3128,446.6389,0.3651
0,sn/post-storage-service,0.1,151.93,940.3951,0.0,0,0.0,0.0,0.029,0.0,0.0783
0,sn/social-graph-mongodb,16.2,729.66,1453.1951,0.0391,6,3344.3101,2489.1011,4.7018,446.6389,0.1352
0,sn/social-graph-redis,2.53,20.29,792.5451,0.0,0,6870.7721,5113.7741,0.7343,0.0,0.0801
0,sn/social-graph-service,0.16,31.74,940.3951,0.0,0,0.0,0.0,0.0464,0.0,0.0747
0,sn/text-service,0.0,30.06,940.3951,0.0,0,0.0,0.0,0.0,0.0,0.0743
0,sn/unique-id-service,0.0,4.47,940.3951,0.0,0,0.0,0.0,0.0,0.0,0.0735
0,sn/url-shorten-memcached,0.28,4.62,764.3051,0.0,0,0.0,0.0,0.0813,0.0,0.0741
0,sn/url-shorten-mongodb,16.02,7116.54,2675.8151,0.0312,2,3533.7481,2630.0959,4.6495,446.6389,0.3343
0,sn/url-shorten-service,0.11,6.41,940.3951,0.0,0,0.0,0.0,0.0319,0.0,0.0738
0,sn/user-memcached,0.35,6.29,764.3051,0.0,0,0.0,0.0,0.1016,0.0,0.0744
0,sn/user-mention-service,0.09,23.33,940.3951,0.0,0,0.0,0.0,0.0261,0.0,0.0743
0,sn/user-mongodb,16.52,129.53,1398.4051,0.0312,2,3344.3101,2489.1011,4.7946,446.6389,0.1172
0,sn/user-service,0.11,17.54,940.3951,0.0,0,0.0,0.0,0.0319,0.0,0.0741
0,sn/user-timeline-mongodb,28.96,106.73,1390.4951,0.0234,2,45960.5839,34207.5155,8.4051,446.6389,0.1465
0,sn/user-timeline-redis,2.54,91.09,826.0051,0.0,0,7781.532,5791.6339,0.7372,0.0,0.0823
0,sn/user-timeline-service,0.02,303.54,940.3951,0.0,0,0.0,0.0,0.0058,0.0,0.0828
0,sn2/compose-post-service,0.0,32.52,940.3951,0.0,0,0.0,0.0,0.0,0.0,0.0743
0,sn2/home-timeline-redis,4.82,2619.45,1695.0451,0.0,0,7694.099,5726.5594,1.3989,0.0,0.1668
0,sn2/home-timeline-service,0.0,72.21,940.3951,0.0,0,0.0,0.0,0.0,0.0,0.0756
0,sn2/jaeger,593.0,1412.99,763.9751,0.0,0,1129.3422,840.5461,172.1076,446.6389,1.5482
0,sn2/media-frontend,0.0,2027.59,1337.4051,0.0,0,0.0,0.0,0.0,0.0,0.1367
0,sn2/media-memcached,0.31,4.63,764.3051,0.0,0,0.0,0.0,0.09,0.0,0.0742
0,sn2/media-mongodb,13.91,71.68,1391.2051,0.0078,4,4590.2295,3416.4133,4.0371,446.6389,0.1091
0,sn2/media-service,0.03,4.52,940.3951,0.0,0,0.0,0.0,0.0087,0.0,0.0735
0,sn2/nginx-thrift,1.76,33684.63,1309.2951,0.0,0,10360.8038,7711.3328,0.5108,0.0,1.1299
0,sn2/post-storage-memcached,0.69,69.82,764.3051,0.0,0,2295.1148,1708.2066,0.2003,0.0,0.0772
0,sn2/post-storage-mongodb,13.63,7565.95,3591.5551,0.0039,2,3439.0291,2559.5985,3.9559,446.6389,0.3426
0,sn2/post-storage-service,0.03,68.65,940.3951,0.0,0,0.0,0.0,0.0087,0.0,0.0755
0,sn2/social-graph-mongodb,17.83,732.62,1446.4851,0.0039,2,3133.0138,2331.8376,5.1748,446.6389,0.1392
0,sn2/social-graph-redis,2.8,20.28,792.5451,0.0,0,10032.9302,7467.3033,0.8126,0.0,0.0807
0,sn2/social-graph-service,0.02,31.53,940.3951,0.0,0,0.0,0.0,0.0058,0.0,0.0743
0,sn2/text-service,0.0,7.33,940.3951,0.0,0,0.0,0.0,0.0,0.0,0.0735
0,sn2/unique-id-service,0.0,4.49,940.3951,0.0,0,0.0,0.0,0.0,0.0,0.0735
0,sn2/url-shorten-memcached,0.32,4.62,764.3051,0.0,0,0.0,0.0,0.0929,0.0,0.0742
0,sn2/url-shorten-mongodb,13.02,6382.7,2546.0851,0.0039,2,3249.5911,2418.6037,3.7788,446.6389,0.3041
0,sn2/url-shorten-service,0.02,7.0,940.3951,0.0,0,0.0,0.0,0.0058,0.0,0.0736
0,sn2/user-memcached,0.37,6.32,764.3051,0.0,0,0.0,0.0,0.1074,0.0,0.0744
0,sn2/user-mention-service,0.0,5.95,940.3951,0.0,0,0.0,0.0,0.0,0.0,0.0735
0,sn2/user-mongodb,14.93,92.28,1391.8451,0.0039,2,2878.0011,2142.0369,4.3332,446.6389,0.1122
0,sn2/user-service,0.12,18.78,940.3951,0.0,0,0.0,0.0,0.0348,0.0,0.0742
0,sn2/user-timeline-mongodb,27.61,105.68,1390.3451,0.0234,2,46820.3411,34847.4152,8.0133,446.6389,0.1432
0,sn2/user-timeline-redis,4.59,96.62,826.0251,0.0,0,9537.4769,7098.5475,1.3322,0.0,0.0874
0,sn2/user-timeline-service,0.11,282.66,940.3951,0.0,0,0.0,0.0,0.0319,0.0,0.0824
1,hotel/consul,35.59,33.09,890.7651,0.0,0,74587.3824,55513.8518,12.4172,446.6389,0.1602
1,hotel/frontend,0.53,84.81,1808.1151,0.0,0,0.0,0.0,0.1849,0.0,0.0772
1,hotel/geo,1.23,21.59,1808.0351,0.0,0,3670.9011,2732.1761,0.4291,0.0,0.077
1,hotel/jaeger,0.33,14.88,769.9851,0.0,0,0.0,0.0,0.1151,0.0,0.0746
1,hotel/memcached-profile,0.46,7.58,768.2251,0.0,0,0.0,0.0,0.1605,0.0,0.0747
1,hotel/memcached-rate,0.35,7.41,768.2251,0.0,0,0.0,0.0,0.1221,0.0,0.0744
1,hotel/memcached-reserve,0.4,7.09,768.2251,0.0,0,0.0,0.0,0.1396,0.0,0.0745
1,hotel/mongodb-geo,10.63,170.01,1089.4051,0.0,0,2442.3334,1817.7784,3.7088,446.6389,0.1043
1,hotel/mongodb-profile,10.68,171.74,1089.4051,0.0,0,2545.9476,1894.8963,3.7262,446.6389,0.1044
1,hotel/mongodb-rate,12.64,171.95,1089.4051,0.0312,2,3589.49,2671.5835,4.41,446.6389,0.1092
1,hotel/mongodb-recommendation,10.42,169.65,1089.4051,0.0,0,2582.9526,1922.4384,3.6355,446.6389,0.1038
